,label_name,label,path
0,down,0,0ff728b5_nohash_0.wav
1,down,0,b12bef84_nohash_0.wav
2,down,0,b3bb4dd6_nohash_1.wav
3,down,0,a8cf01bc_nohash_0.wav
4,down,0,e5dadd24_nohash_0.wav
5,down,0,9ff1b8b6_nohash_0.wav
6,down,0,9db2bfe9_nohash_0.wav
7,down,0,cd7f8c1b_nohash_1.wav
8,down,0,31d31fa0_nohash_0.wav
9,down,0,1cbcc7a7_nohash_0.wav
10,down,0,dce5041a_nohash_0.wav
11,down,0,4fe01997_nohash_2.wav
12,down,0,c634a189_nohash_2.wav
13,down,0,6f689791_nohash_2.wav
14,down,0,a7dd45cf_nohash_0.wav
15,down,0,7ff085e1_nohash_0.wav
16,down,0,23ad12d8_nohash_0.wav
17,down,0,bd061bef_nohash_1.wav
18,down,0,28ed6bc9_nohash_2.wav
19,down,0,0c2ca723_nohash_0.wav
20,down,0,7e2d5caf_nohash_1.wav
21,down,0,5c237956_nohash_0.wav
22,down,0,f59d0771_nohash_0.wav
23,down,0,1daa5ada_nohash_1.wav
24,down,0,d0faf7e4_nohash_4.wav
25,down,0,520b2c17_nohash_1.wav
26,down,0,5efb758c_nohash_0.wav
27,down,0,15c563d7_nohash_1.wav
28,down,0,bdb90d38_nohash_2.wav
29,down,0,0b09edd3_nohash_0.wav
30,down,0,e41a903b_nohash_3.wav
31,down,0,a40c62f1_nohash_1.wav
32,down,0,587f3271_nohash_1.wav
33,down,0,08ab8082_nohash_0.wav
34,down,0,7cb5c0b7_nohash_0.wav
35,down,0,324210dd_nohash_2.wav
36,down,0,fde2dee7_nohash_1.wav
37,down,0,b06c19b0_nohash_0.wav
38,down,0,96105282_nohash_0.wav
39,down,0,d31d8dd7_nohash_0.wav
40,down,0,234ab0fb_nohash_0.wav
41,down,0,76424fa5_nohash_1.wav
42,down,0,2e73212b_nohash_0.wav
43,down,0,4620dc14_nohash_0.wav
44,down,0,7192fddc_nohash_1.wav
45,down,0,1746d7b6_nohash_0.wav
46,down,0,0d393936_nohash_1.wav
47,down,0,7846fd85_nohash_2.wav
48,down,0,2bdbe5f7_nohash_4.wav
49,down,0,74551073_nohash_0.wav
50,down,0,4c841771_nohash_0.wav
51,down,0,37d38e44_nohash_2.wav
52,down,0,4fe01997_nohash_3.wav
53,down,0,39a45230_nohash_0.wav
54,down,0,0132a06d_nohash_3.wav
55,down,0,81a345a3_nohash_0.wav
56,down,0,aa233654_nohash_1.wav
57,down,0,d98f6043_nohash_0.wav
58,down,0,3847619e_nohash_0.wav
59,down,0,ef2578c0_nohash_0.wav
60,down,0,179a61b7_nohash_2.wav
61,down,0,9735764a_nohash_0.wav
62,down,0,1e4064b8_nohash_0.wav
63,down,0,229978fd_nohash_4.wav
64,down,0,8e05039f_nohash_0.wav
65,down,0,cc6ee39b_nohash_2.wav
66,down,0,35d1b6ee_nohash_4.wav
67,down,0,f3cee168_nohash_0.wav
68,down,0,9ff2d2f4_nohash_4.wav
69,down,0,264f471d_nohash_0.wav
70,down,0,e14d3db8_nohash_0.wav
71,down,0,72be9202_nohash_1.wav
72,down,0,bab36420_nohash_0.wav
73,down,0,24befdb3_nohash_1.wav
74,down,0,d85270c1_nohash_0.wav
75,down,0,bc196f81_nohash_1.wav
76,down,0,de6eb27c_nohash_1.wav
77,down,0,0b40aa8e_nohash_0.wav
78,down,0,742d6431_nohash_0.wav
79,down,0,c120e80e_nohash_3.wav
80,down,0,97f4c236_nohash_3.wav
81,down,0,617de221_nohash_3.wav
82,down,0,1a6eca98_nohash_0.wav
83,down,0,14775481_nohash_0.wav
84,down,0,1eddce1d_nohash_0.wav
85,down,0,7211390b_nohash_1.wav
86,down,0,cd7f8c1b_nohash_4.wav
87,down,0,e54a0f16_nohash_2.wav
88,down,0,a9abc695_nohash_0.wav
89,down,0,a84dee7b_nohash_0.wav
90,down,0,a19452d5_nohash_2.wav
91,down,0,413bcfe1_nohash_1.wav
92,down,0,aa233654_nohash_0.wav
93,down,0,a7545b9f_nohash_0.wav
